figure,setting_index,distance,fidelity_target,factory_physical_size,metric_mode,trial,seed,n_qubits,k_t_per_qubit,layers_parallel,ratio,n_factories,makespan,metric_value
fig1,0,7,1e-08,2,cycles_per_t,0,1000,1,10,False,,1,281.5,28.15
fig1,0,7,1e-08,2,cycles_per_t,1,1001,1,10,False,,1,280.0,28.0
fig1,0,7,1e-08,2,cycles_per_t,2,1002,1,10,False,,1,442.0,44.2
fig1,0,7,1e-08,2,cycles_per_t,3,1003,1,10,False,,1,346.5,34.65
fig1,0,7,1e-08,2,cycles_per_t,4,1004,1,10,False,,1,444.0,44.4
fig1,0,7,1e-08,2,cycles_per_t,5,1005,1,10,False,,1,370.0,37.0
fig1,0,7,1e-08,2,cycles_per_t,6,1006,1,10,False,,1,394.0,39.4
fig1,0,7,1e-08,2,cycles_per_t,7,1007,1,10,False,,1,554.5,55.45
fig1,0,7,1e-08,2,cycles_per_t,8,1008,1,10,False,,1,306.0,30.6
fig1,0,7,1e-08,2,cycles_per_t,9,1009,1,10,False,,1,340.5,34.05
fig1,0,7,1e-08,2,cycles_per_t,0,2000,1,10,False,,2,128.5,25.7
fig1,0,7,1e-08,2,cycles_per_t,1,2001,1,10,False,,2,284.0,56.8
fig1,0,7,1e-08,2,cycles_per_t,2,2002,1,10,False,,2,203.5,40.7
fig1,0,7,1e-08,2,cycles_per_t,3,2003,1,10,False,,2,255.5,51.1
fig1,0,7,1e-08,2,cycles_per_t,4,2004,1,10,False,,2,232.0,46.4
fig1,0,7,1e-08,2,cycles_per_t,5,2005,1,10,False,,2,256.0,51.2
fig1,0,7,1e-08,2,cycles_per_t,6,2006,1,10,False,,2,344.0,68.8
fig1,0,7,1e-08,2,cycles_per_t,7,2007,1,10,False,,2,141.5,28.3
fig1,0,7,1e-08,2,cycles_per_t,8,2008,1,10,False,,2,206.5,41.3
fig1,0,7,1e-08,2,cycles_per_t,9,2009,1,10,False,,2,140.0,28.0
fig1,0,7,1e-08,2,cycles_per_t,0,3000,1,10,False,,3,116.0,34.8
fig1,0,7,1e-08,2,cycles_per_t,1,3001,1,10,False,,3,156.0,46.8
fig1,0,7,1e-08,2,cycles_per_t,2,3002,1,10,False,,3,131.0,39.3
fig1,0,7,1e-08,2,cycles_per_t,3,3003,1,10,False,,3,197.5,59.25
fig1,0,7,1e-08,2,cycles_per_t,4,3004,1,10,False,,3,160.5,48.15
fig1,0,7,1e-08,2,cycles_per_t,5,3005,1,10,False,,3,120.5,36.15
fig1,0,7,1e-08,2,cycles_per_t,6,3006,1,10,False,,3,185.5,55.65
fig1,0,7,1e-08,2,cycles_per_t,7,3007,1,10,False,,3,184.0,55.2
fig1,0,7,1e-08,2,cycles_per_t,8,3008,1,10,False,,3,107.0,32.1
fig1,0,7,1e-08,2,cycles_per_t,9,3009,1,10,False,,3,171.0,51.3
fig1,0,7,1e-08,2,cycles_per_t,0,4000,1,10,False,,4,125.0,50.0
fig1,0,7,1e-08,2,cycles_per_t,1,4001,1,10,False,,4,105.5,42.2
fig1,0,7,1e-08,2,cycles_per_t,2,4002,1,10,False,,4,136.0,54.4
fig1,0,7,1e-08,2,cycles_per_t,3,4003,1,10,False,,4,105.0,42.0
fig1,0,7,1e-08,2,cycles_per_t,4,4004,1,10,False,,4,149.5,59.8
fig1,0,7,1e-08,2,cycles_per_t,5,4005,1,10,False,,4,95.5,38.2
fig1,0,7,1e-08,2,cycles_per_t,6,4006,1,10,False,,4,145.5,58.2
fig1,0,7,1e-08,2,cycles_per_t,7,4007,1,10,False,,4,119.5,47.8
fig1,0,7,1e-08,2,cycles_per_t,8,4008,1,10,False,,4,120.5,48.2
fig1,0,7,1e-08,2,cycles_per_t,9,4009,1,10,False,,4,105.5,42.2
fig1,0,7,1e-08,2,cycles_per_t,0,5000,1,10,False,,5,123.0,61.5
fig1,0,7,1e-08,2,cycles_per_t,1,5001,1,10,False,,5,92.0,46.0
fig1,0,7,1e-08,2,cycles_per_t,2,5002,1,10,False,,5,121.5,60.75
fig1,0,7,1e-08,2,cycles_per_t,3,5003,1,10,False,,5,92.5,46.25
fig1,0,7,1e-08,2,cycles_per_t,4,5004,1,10,False,,5,82.0,41.0
fig1,0,7,1e-08,2,cycles_per_t,5,5005,1,10,False,,5,130.0,65.0
fig1,0,7,1e-08,2,cycles_per_t,6,5006,1,10,False,,5,81.5,40.75
fig1,0,7,1e-08,2,cycles_per_t,7,5007,1,10,False,,5,95.5,47.75
fig1,0,7,1e-08,2,cycles_per_t,8,5008,1,10,False,,5,108.5,54.25
fig1,0,7,1e-08,2,cycles_per_t,9,5009,1,10,False,,5,104.5,52.25
fig1,0,7,1e-08,2,cycles_per_t,0,6000,1,10,False,,6,95.5,57.3
fig1,0,7,1e-08,2,cycles_per_t,1,6001,1,10,False,,6,108.0,64.8
fig1,0,7,1e-08,2,cycles_per_t,2,6002,1,10,False,,6,101.0,60.6
fig1,0,7,1e-08,2,cycles_per_t,3,6003,1,10,False,,6,84.0,50.4
fig1,0,7,1e-08,2,cycles_per_t,4,6004,1,10,False,,6,82.0,49.2
fig1,0,7,1e-08,2,cycles_per_t,5,6005,1,10,False,,6,82.5,49.5
fig1,0,7,1e-08,2,cycles_per_t,6,6006,1,10,False,,6,71.5,42.9
fig1,0,7,1e-08,2,cycles_per_t,7,6007,1,10,False,,6,84.0,50.4
fig1,0,7,1e-08,2,cycles_per_t,8,6008,1,10,False,,6,98.0,58.8
fig1,0,7,1e-08,2,cycles_per_t,9,6009,1,10,False,,6,108.5,65.1
fig1,0,7,1e-08,2,cycles_per_t,0,7000,1,10,False,,7,84.0,58.8
fig1,0,7,1e-08,2,cycles_per_t,1,7001,1,10,False,,7,83.5,58.45
fig1,0,7,1e-08,2,cycles_per_t,2,7002,1,10,False,,7,67.0,46.9
fig1,0,7,1e-08,2,cycles_per_t,3,7003,1,10,False,,7,82.0,57.4
fig1,0,7,1e-08,2,cycles_per_t,4,7004,1,10,False,,7,73.5,51.45
fig1,0,7,1e-08,2,cycles_per_t,5,7005,1,10,False,,7,57.5,40.25
fig1,0,7,1e-08,2,cycles_per_t,6,7006,1,10,False,,7,58.5,40.95
fig1,0,7,1e-08,2,cycles_per_t,7,7007,1,10,False,,7,99.0,69.3
fig1,0,7,1e-08,2,cycles_per_t,8,7008,1,10,False,,7,71.5,50.05
fig1,0,7,1e-08,2,cycles_per_t,9,7009,1,10,False,,7,99.0,69.3
fig1,0,7,1e-08,2,cycles_per_t,0,8000,1,10,False,,8,69.0,55.2
fig1,0,7,1e-08,2,cycles_per_t,1,8001,1,10,False,,8,81.5,65.2
fig1,0,7,1e-08,2,cycles_per_t,2,8002,1,10,False,,8,84.0,67.2
fig1,0,7,1e-08,2,cycles_per_t,3,8003,1,10,False,,8,70.0,56.0
fig1,0,7,1e-08,2,cycles_per_t,4,8004,1,10,False,,8,72.0,57.6
fig1,0,7,1e-08,2,cycles_per_t,5,8005,1,10,False,,8,110.0,88.0
fig1,0,7,1e-08,2,cycles_per_t,6,8006,1,10,False,,8,71.5,57.2
fig1,0,7,1e-08,2,cycles_per_t,7,8007,1,10,False,,8,86.0,68.8
fig1,0,7,1e-08,2,cycles_per_t,8,8008,1,10,False,,8,69.5,55.6
fig1,0,7,1e-08,2,cycles_per_t,9,8009,1,10,False,,8,70.5,56.4
fig1,0,7,1e-08,2,cycles_per_t,0,9000,1,10,False,,9,72.0,64.8
fig1,0,7,1e-08,2,cycles_per_t,1,9001,1,10,False,,9,106.0,95.4
fig1,0,7,1e-08,2,cycles_per_t,2,9002,1,10,False,,9,85.0,76.5
fig1,0,7,1e-08,2,cycles_per_t,3,9003,1,10,False,,9,69.5,62.55
fig1,0,7,1e-08,2,cycles_per_t,4,9004,1,10,False,,9,70.5,63.45
fig1,0,7,1e-08,2,cycles_per_t,5,9005,1,10,False,,9,87.0,78.3
fig1,0,7,1e-08,2,cycles_per_t,6,9006,1,10,False,,9,67.5,60.75
fig1,0,7,1e-08,2,cycles_per_t,7,9007,1,10,False,,9,62.0,55.8
fig1,0,7,1e-08,2,cycles_per_t,8,9008,1,10,False,,9,85.0,76.5
fig1,0,7,1e-08,2,cycles_per_t,9,9009,1,10,False,,9,83.0,74.7
fig1,0,7,1e-08,2,cycles_per_t,0,10000,1,10,False,,10,59.5,59.5
fig1,0,7,1e-08,2,cycles_per_t,1,10001,1,10,False,,10,85.5,85.5
fig1,0,7,1e-08,2,cycles_per_t,2,10002,1,10,False,,10,72.0,72.0
fig1,0,7,1e-08,2,cycles_per_t,3,10003,1,10,False,,10,75.0,75.0
fig1,0,7,1e-08,2,cycles_per_t,4,10004,1,10,False,,10,70.5,70.5
fig1,0,7,1e-08,2,cycles_per_t,5,10005,1,10,False,,10,63.5,63.5
fig1,0,7,1e-08,2,cycles_per_t,6,10006,1,10,False,,10,72.5,72.5
fig1,0,7,1e-08,2,cycles_per_t,7,10007,1,10,False,,10,58.5,58.5
fig1,0,7,1e-08,2,cycles_per_t,8,10008,1,10,False,,10,74.0,74.0
fig1,0,7,1e-08,2,cycles_per_t,9,10009,1,10,False,,10,75.5,75.5
fig1,0,7,1e-08,2,cycles_per_t,0,11000,1,10,False,,11,61.5,67.65
fig1,0,7,1e-08,2,cycles_per_t,1,11001,1,10,False,,11,61.0,67.1
fig1,0,7,1e-08,2,cycles_per_t,2,11002,1,10,False,,11,72.5,79.75
fig1,0,7,1e-08,2,cycles_per_t,3,11003,1,10,False,,11,72.0,79.2
fig1,0,7,1e-08,2,cycles_per_t,4,11004,1,10,False,,11,75.5,83.05
fig1,0,7,1e-08,2,cycles_per_t,5,11005,1,10,False,,11,60.0,66.0
fig1,0,7,1e-08,2,cycles_per_t,6,11006,1,10,False,,11,63.0,69.3
fig1,0,7,1e-08,2,cycles_per_t,7,11007,1,10,False,,11,62.0,68.2
fig1,0,7,1e-08,2,cycles_per_t,8,11008,1,10,False,,11,72.5,79.75
fig1,0,7,1e-08,2,cycles_per_t,9,11009,1,10,False,,11,73.0,80.3
fig1,0,7,1e-08,2,cycles_per_t,0,12000,1,10,False,,12,64.5,77.4
fig1,0,7,1e-08,2,cycles_per_t,1,12001,1,10,False,,12,70.5,84.6
fig1,0,7,1e-08,2,cycles_per_t,2,12002,1,10,False,,12,92.0,110.4
fig1,0,7,1e-08,2,cycles_per_t,3,12003,1,10,False,,12,58.0,69.6
fig1,0,7,1e-08,2,cycles_per_t,4,12004,1,10,False,,12,78.0,93.6
fig1,0,7,1e-08,2,cycles_per_t,5,12005,1,10,False,,12,79.5,95.4
fig1,0,7,1e-08,2,cycles_per_t,6,12006,1,10,False,,12,56.5,67.8
fig1,0,7,1e-08,2,cycles_per_t,7,12007,1,10,False,,12,71.0,85.2
fig1,0,7,1e-08,2,cycles_per_t,8,12008,1,10,False,,12,75.5,90.6
fig1,0,7,1e-08,2,cycles_per_t,9,12009,1,10,False,,12,73.5,88.2
fig1,0,7,1e-08,2,cycles_per_t,0,13000,1,10,False,,13,80.5,104.65
fig1,0,7,1e-08,2,cycles_per_t,1,13001,1,10,False,,13,78.0,101.4
fig1,0,7,1e-08,2,cycles_per_t,2,13002,1,10,False,,13,62.5,81.25
fig1,0,7,1e-08,2,cycles_per_t,3,13003,1,10,False,,13,56.5,73.45
fig1,0,7,1e-08,2,cycles_per_t,4,13004,1,10,False,,13,92.0,119.6
fig1,0,7,1e-08,2,cycles_per_t,5,13005,1,10,False,,13,61.5,79.95
fig1,0,7,1e-08,2,cycles_per_t,6,13006,1,10,False,,13,79.5,103.35
fig1,0,7,1e-08,2,cycles_per_t,7,13007,1,10,False,,13,73.5,95.55
fig1,0,7,1e-08,2,cycles_per_t,8,13008,1,10,False,,13,57.5,74.75
fig1,0,7,1e-08,2,cycles_per_t,9,13009,1,10,False,,13,78.5,102.05
fig1,0,7,1e-08,2,cycles_per_t,0,14000,1,10,False,,14,78.0,109.2
fig1,0,7,1e-08,2,cycles_per_t,1,14001,1,10,False,,14,62.5,87.5
fig1,0,7,1e-08,2,cycles_per_t,2,14002,1,10,False,,14,61.5,86.1
fig1,0,7,1e-08,2,cycles_per_t,3,14003,1,10,False,,14,61.5,86.1
fig1,0,7,1e-08,2,cycles_per_t,4,14004,1,10,False,,14,64.0,89.6
fig1,0,7,1e-08,2,cycles_per_t,5,14005,1,10,False,,14,77.5,108.5
fig1,0,7,1e-08,2,cycles_per_t,6,14006,1,10,False,,14,72.0,100.8
fig1,0,7,1e-08,2,cycles_per_t,7,14007,1,10,False,,14,62.5,87.5
fig1,0,7,1e-08,2,cycles_per_t,8,14008,1,10,False,,14,63.0,88.2
fig1,0,7,1e-08,2,cycles_per_t,9,14009,1,10,False,,14,74.5,104.3
fig1,0,7,1e-08,2,cycles_per_t,0,15000,1,10,False,,15,66.0,99.0
fig1,0,7,1e-08,2,cycles_per_t,1,15001,1,10,False,,15,61.0,91.5
fig1,0,7,1e-08,2,cycles_per_t,2,15002,1,10,False,,15,74.0,111.0
fig1,0,7,1e-08,2,cycles_per_t,3,15003,1,10,False,,15,61.5,92.25
fig1,0,7,1e-08,2,cycles_per_t,4,15004,1,10,False,,15,62.0,93.0
fig1,0,7,1e-08,2,cycles_per_t,5,15005,1,10,False,,15,66.0,99.0
fig1,0,7,1e-08,2,cycles_per_t,6,15006,1,10,False,,15,78.5,117.75
fig1,0,7,1e-08,2,cycles_per_t,7,15007,1,10,False,,15,64.0,96.0
fig1,0,7,1e-08,2,cycles_per_t,8,15008,1,10,False,,15,63.5,95.25
fig1,0,7,1e-08,2,cycles_per_t,9,15009,1,10,False,,15,65.5,98.25
fig1,0,7,1e-08,2,cycles_per_t,0,16000,1,10,False,,16,63.5,101.6
fig1,0,7,1e-08,2,cycles_per_t,1,16001,1,10,False,,16,60.5,96.8
fig1,0,7,1e-08,2,cycles_per_t,2,16002,1,10,False,,16,61.0,97.6
fig1,0,7,1e-08,2,cycles_per_t,3,16003,1,10,False,,16,61.0,97.6
fig1,0,7,1e-08,2,cycles_per_t,4,16004,1,10,False,,16,74.0,118.4
fig1,0,7,1e-08,2,cycles_per_t,5,16005,1,10,False,,16,60.5,96.8
fig1,0,7,1e-08,2,cycles_per_t,6,16006,1,10,False,,16,49.0,78.4
fig1,0,7,1e-08,2,cycles_per_t,7,16007,1,10,False,,16,76.5,122.4
fig1,0,7,1e-08,2,cycles_per_t,8,16008,1,10,False,,16,61.0,97.6
fig1,0,7,1e-08,2,cycles_per_t,9,16009,1,10,False,,16,62.5,100.0
fig1,0,7,1e-08,2,cycles_per_t,0,17000,1,10,False,,17,79.5,135.15
fig1,0,7,1e-08,2,cycles_per_t,1,17001,1,10,False,,17,66.0,112.2
fig1,0,7,1e-08,2,cycles_per_t,2,17002,1,10,False,,17,52.5,89.25
fig1,0,7,1e-08,2,cycles_per_t,3,17003,1,10,False,,17,61.5,104.55
fig1,0,7,1e-08,2,cycles_per_t,4,17004,1,10,False,,17,58.5,99.45
fig1,0,7,1e-08,2,cycles_per_t,5,17005,1,10,False,,17,62.5,106.25
fig1,0,7,1e-08,2,cycles_per_t,6,17006,1,10,False,,17,64.0,108.8
fig1,0,7,1e-08,2,cycles_per_t,7,17007,1,10,False,,17,65.0,110.5
fig1,0,7,1e-08,2,cycles_per_t,8,17008,1,10,False,,17,63.5,107.95
fig1,0,7,1e-08,2,cycles_per_t,9,17009,1,10,False,,17,77.0,130.9
fig1,0,7,1e-08,2,cycles_per_t,0,18000,1,10,False,,18,50.0,90.0
fig1,0,7,1e-08,2,cycles_per_t,1,18001,1,10,False,,18,64.0,115.2
fig1,0,7,1e-08,2,cycles_per_t,2,18002,1,10,False,,18,52.5,94.5
fig1,0,7,1e-08,2,cycles_per_t,3,18003,1,10,False,,18,65.0,117.0
fig1,0,7,1e-08,2,cycles_per_t,4,18004,1,10,False,,18,78.0,140.4
fig1,0,7,1e-08,2,cycles_per_t,5,18005,1,10,False,,18,49.0,88.2
fig1,0,7,1e-08,2,cycles_per_t,6,18006,1,10,False,,18,62.0,111.6
fig1,0,7,1e-08,2,cycles_per_t,7,18007,1,10,False,,18,66.0,118.8
fig1,0,7,1e-08,2,cycles_per_t,8,18008,1,10,False,,18,53.5,96.3
fig1,0,7,1e-08,2,cycles_per_t,9,18009,1,10,False,,18,66.5,119.7
fig1,0,7,1e-08,2,cycles_per_t,0,19000,1,10,False,,19,62.0,117.8
fig1,0,7,1e-08,2,cycles_per_t,1,19001,1,10,False,,19,76.5,145.35
fig1,0,7,1e-08,2,cycles_per_t,2,19002,1,10,False,,19,49.5,94.05
fig1,0,7,1e-08,2,cycles_per_t,3,19003,1,10,False,,19,64.0,121.6
fig1,0,7,1e-08,2,cycles_per_t,4,19004,1,10,False,,19,63.5,120.65
fig1,0,7,1e-08,2,cycles_per_t,5,19005,1,10,False,,19,63.0,119.7
fig1,0,7,1e-08,2,cycles_per_t,6,19006,1,10,False,,19,62.5,118.75
fig1,0,7,1e-08,2,cycles_per_t,7,19007,1,10,False,,19,64.0,121.6
fig1,0,7,1e-08,2,cycles_per_t,8,19008,1,10,False,,19,60.0,114.0
fig1,0,7,1e-08,2,cycles_per_t,9,19009,1,10,False,,19,61.5,116.85
fig1,0,7,1e-08,2,cycles_per_t,0,20000,1,10,False,,20,53.0,106.0
fig1,0,7,1e-08,2,cycles_per_t,1,20001,1,10,False,,20,65.5,131.0
fig1,0,7,1e-08,2,cycles_per_t,2,20002,1,10,False,,20,61.5,123.0
fig1,0,7,1e-08,2,cycles_per_t,3,20003,1,10,False,,20,64.0,128.0
fig1,0,7,1e-08,2,cycles_per_t,4,20004,1,10,False,,20,53.0,106.0
fig1,0,7,1e-08,2,cycles_per_t,5,20005,1,10,False,,20,61.5,123.0
fig1,0,7,1e-08,2,cycles_per_t,6,20006,1,10,False,,20,59.5,119.0
fig1,0,7,1e-08,2,cycles_per_t,7,20007,1,10,False,,20,67.0,134.0
fig1,0,7,1e-08,2,cycles_per_t,8,20008,1,10,False,,20,64.0,128.0
fig1,0,7,1e-08,2,cycles_per_t,9,20009,1,10,False,,20,64.5,129.0
fig1,1,9,1e-08,2,cycles_per_t,0,1001000,1,10,False,,1,516.5,51.65
fig1,1,9,1e-08,2,cycles_per_t,1,1001001,1,10,False,,1,268.0,26.8
fig1,1,9,1e-08,2,cycles_per_t,2,1001002,1,10,False,,1,419.5,41.95
fig1,1,9,1e-08,2,cycles_per_t,3,1001003,1,10,False,,1,381.5,38.15
fig1,1,9,1e-08,2,cycles_per_t,4,1001004,1,10,False,,1,267.5,26.75
fig1,1,9,1e-08,2,cycles_per_t,5,1001005,1,10,False,,1,532.5,53.25
fig1,1,9,1e-08,2,cycles_per_t,6,1001006,1,10,False,,1,386.0,38.6
fig1,1,9,1e-08,2,cycles_per_t,7,1001007,1,10,False,,1,382.5,38.25
fig1,1,9,1e-08,2,cycles_per_t,8,1001008,1,10,False,,1,368.5,36.85
fig1,1,9,1e-08,2,cycles_per_t,9,1001009,1,10,False,,1,367.5,36.75
fig1,1,9,1e-08,2,cycles_per_t,0,1002000,1,10,False,,2,256.5,51.3
fig1,1,9,1e-08,2,cycles_per_t,1,1002001,1,10,False,,2,165.5,33.1
fig1,1,9,1e-08,2,cycles_per_t,2,1002002,1,10,False,,2,197.5,39.5
fig1,1,9,1e-08,2,cycles_per_t,3,1002003,1,10,False,,2,189.5,37.9
fig1,1,9,1e-08,2,cycles_per_t,4,1002004,1,10,False,,2,357.5,71.5
fig1,1,9,1e-08,2,cycles_per_t,5,1002005,1,10,False,,2,216.5,43.3
fig1,1,9,1e-08,2,cycles_per_t,6,1002006,1,10,False,,2,140.5,28.1
fig1,1,9,1e-08,2,cycles_per_t,7,1002007,1,10,False,,2,204.5,40.9
fig1,1,9,1e-08,2,cycles_per_t,8,1002008,1,10,False,,2,255.0,51.0
fig1,1,9,1e-08,2,cycles_per_t,9,1002009,1,10,False,,2,203.0,40.6
fig1,1,9,1e-08,2,cycles_per_t,0,1003000,1,10,False,,3,157.0,47.1
fig1,1,9,1e-08,2,cycles_per_t,1,1003001,1,10,False,,3,131.5,39.45
fig1,1,9,1e-08,2,cycles_per_t,2,1003002,1,10,False,,3,122.0,36.6
fig1,1,9,1e-08,2,cycles_per_t,3,1003003,1,10,False,,3,146.0,43.8
fig1,1,9,1e-08,2,cycles_per_t,4,1003004,1,10,False,,3,105.0,31.5
fig1,1,9,1e-08,2,cycles_per_t,5,1003005,1,10,False,,3,105.5,31.65
fig1,1,9,1e-08,2,cycles_per_t,6,1003006,1,10,False,,3,119.5,35.85
fig1,1,9,1e-08,2,cycles_per_t,7,1003007,1,10,False,,3,145.0,43.5
fig1,1,9,1e-08,2,cycles_per_t,8,1003008,1,10,False,,3,130.0,39.0
fig1,1,9,1e-08,2,cycles_per_t,9,1003009,1,10,False,,3,121.0,36.3
fig1,1,9,1e-08,2,cycles_per_t,0,1004000,1,10,False,,4,131.5,52.6
fig1,1,9,1e-08,2,cycles_per_t,1,1004001,1,10,False,,4,110.0,44.0
fig1,1,9,1e-08,2,cycles_per_t,2,1004002,1,10,False,,4,92.0,36.8
fig1,1,9,1e-08,2,cycles_per_t,3,1004003,1,10,False,,4,157.5,63.0
fig1,1,9,1e-08,2,cycles_per_t,4,1004004,1,10,False,,4,132.5,53.0
fig1,1,9,1e-08,2,cycles_per_t,5,1004005,1,10,False,,4,110.5,44.2
fig1,1,9,1e-08,2,cycles_per_t,6,1004006,1,10,False,,4,108.5,43.4
fig1,1,9,1e-08,2,cycles_per_t,7,1004007,1,10,False,,4,144.0,57.6
fig1,1,9,1e-08,2,cycles_per_t,8,1004008,1,10,False,,4,120.5,48.2
fig1,1,9,1e-08,2,cycles_per_t,9,1004009,1,10,False,,4,96.5,38.6
fig1,1,9,1e-08,2,cycles_per_t,0,1005000,1,10,False,,5,105.0,52.5
fig1,1,9,1e-08,2,cycles_per_t,1,1005001,1,10,False,,5,96.5,48.25
fig1,1,9,1e-08,2,cycles_per_t,2,1005002,1,10,False,,5,94.5,47.25
fig1,1,9,1e-08,2,cycles_per_t,3,1005003,1,10,False,,5,106.0,53.0
fig1,1,9,1e-08,2,cycles_per_t,4,1005004,1,10,False,,5,96.0,48.0
fig1,1,9,1e-08,2,cycles_per_t,5,1005005,1,10,False,,5,134.0,67.0
fig1,1,9,1e-08,2,cycles_per_t,6,1005006,1,10,False,,5,85.0,42.5
fig1,1,9,1e-08,2,cycles_per_t,7,1005007,1,10,False,,5,96.5,48.25
fig1,1,9,1e-08,2,cycles_per_t,8,1005008,1,10,False,,5,83.5,41.75
fig1,1,9,1e-08,2,cycles_per_t,9,1005009,1,10,False,,5,123.5,61.75
fig1,1,9,1e-08,2,cycles_per_t,0,1006000,1,10,False,,6,98.5,59.1
fig1,1,9,1e-08,2,cycles_per_t,1,1006001,1,10,False,,6,81.5,48.9
fig1,1,9,1e-08,2,cycles_per_t,2,1006002,1,10,False,,6,81.5,48.9
fig1,1,9,1e-08,2,cycles_per_t,3,1006003,1,10,False,,6,83.0,49.8
fig1,1,9,1e-08,2,cycles_per_t,4,1006004,1,10,False,,6,133.0,79.8
fig1,1,9,1e-08,2,cycles_per_t,5,1006005,1,10,False,,6,83.5,50.1
fig1,1,9,1e-08,2,cycles_per_t,6,1006006,1,10,False,,6,83.5,50.1
fig1,1,9,1e-08,2,cycles_per_t,7,1006007,1,10,False,,6,70.5,42.3
fig1,1,9,1e-08,2,cycles_per_t,8,1006008,1,10,False,,6,108.0,64.8
fig1,1,9,1e-08,2,cycles_per_t,9,1006009,1,10,False,,6,124.5,74.7
fig1,1,9,1e-08,2,cycles_per_t,0,1007000,1,10,False,,7,82.0,57.4
fig1,1,9,1e-08,2,cycles_per_t,1,1007001,1,10,False,,7,86.5,60.55
fig1,1,9,1e-08,2,cycles_per_t,2,1007002,1,10,False,,7,83.0,58.1
fig1,1,9,1e-08,2,cycles_per_t,3,1007003,1,10,False,,7,141.0,98.7
fig1,1,9,1e-08,2,cycles_per_t,4,1007004,1,10,False,,7,80.0,56.0
fig1,1,9,1e-08,2,cycles_per_t,5,1007005,1,10,False,,7,97.5,68.25
fig1,1,9,1e-08,2,cycles_per_t,6,1007006,1,10,False,,7,71.5,50.05
fig1,1,9,1e-08,2,cycles_per_t,7,1007007,1,10,False,,7,82.0,57.4
fig1,1,9,1e-08,2,cycles_per_t,8,1007008,1,10,False,,7,69.5,48.65
fig1,1,9,1e-08,2,cycles_per_t,9,1007009,1,10,False,,7,123.5,86.45
fig1,1,9,1e-08,2,cycles_per_t,0,1008000,1,10,False,,8,71.5,57.2
fig1,1,9,1e-08,2,cycles_per_t,1,1008001,1,10,False,,8,85.5,68.4
fig1,1,9,1e-08,2,cycles_per_t,2,1008002,1,10,False,,8,85.0,68.0
fig1,1,9,1e-08,2,cycles_per_t,3,1008003,1,10,False,,8,74.5,59.6
fig1,1,9,1e-08,2,cycles_per_t,4,1008004,1,10,False,,8,97.5,78.0
fig1,1,9,1e-08,2,cycles_per_t,5,1008005,1,10,False,,8,85.0,68.0
fig1,1,9,1e-08,2,cycles_per_t,6,1008006,1,10,False,,8,83.0,66.4
fig1,1,9,1e-08,2,cycles_per_t,7,1008007,1,10,False,,8,82.0,65.6
fig1,1,9,1e-08,2,cycles_per_t,8,1008008,1,10,False,,8,68.0,54.4
fig1,1,9,1e-08,2,cycles_per_t,9,1008009,1,10,False,,8,72.5,58.0
fig1,1,9,1e-08,2,cycles_per_t,0,1009000,1,10,False,,9,100.5,90.45
fig1,1,9,1e-08,2,cycles_per_t,1,1009001,1,10,False,,9,85.5,76.95
fig1,1,9,1e-08,2,cycles_per_t,2,1009002,1,10,False,,9,57.5,51.75
fig1,1,9,1e-08,2,cycles_per_t,3,1009003,1,10,False,,9,74.0,66.6
fig1,1,9,1e-08,2,cycles_per_t,4,1009004,1,10,False,,9,57.5,51.75
fig1,1,9,1e-08,2,cycles_per_t,5,1009005,1,10,False,,9,84.5,76.05
fig1,1,9,1e-08,2,cycles_per_t,6,1009006,1,10,False,,9,97.5,87.75
fig1,1,9,1e-08,2,cycles_per_t,7,1009007,1,10,False,,9,71.5,64.35
fig1,1,9,1e-08,2,cycles_per_t,8,1009008,1,10,False,,9,59.0,53.1
fig1,1,9,1e-08,2,cycles_per_t,9,1009009,1,10,False,,9,73.0,65.7
fig1,1,9,1e-08,2,cycles_per_t,0,1010000,1,10,False,,10,77.0,77.0
fig1,1,9,1e-08,2,cycles_per_t,1,1010001,1,10,False,,10,101.0,101.0
fig1,1,9,1e-08,2,cycles_per_t,2,1010002,1,10,False,,10,84.5,84.5
fig1,1,9,1e-08,2,cycles_per_t,3,1010003,1,10,False,,10,62.0,62.0
fig1,1,9,1e-08,2,cycles_per_t,4,1010004,1,10,False,,10,73.0,73.0
fig1,1,9,1e-08,2,cycles_per_t,5,1010005,1,10,False,,10,85.5,85.5
fig1,1,9,1e-08,2,cycles_per_t,6,1010006,1,10,False,,10,72.5,72.5
fig1,1,9,1e-08,2,cycles_per_t,7,1010007,1,10,False,,10,62.0,62.0
fig1,1,9,1e-08,2,cycles_per_t,8,1010008,1,10,False,,10,63.0,63.0
fig1,1,9,1e-08,2,cycles_per_t,9,1010009,1,10,False,,10,89.5,89.5
fig1,1,9,1e-08,2,cycles_per_t,0,1011000,1,10,False,,11,62.5,68.75
fig1,1,9,1e-08,2,cycles_per_t,1,1011001,1,10,False,,11,71.5,78.65
fig1,1,9,1e-08,2,cycles_per_t,2,1011002,1,10,False,,11,75.5,83.05
fig1,1,9,1e-08,2,cycles_per_t,3,1011003,1,10,False,,11,63.5,69.85
fig1,1,9,1e-08,2,cycles_per_t,4,1011004,1,10,False,,11,73.0,80.3
fig1,1,9,1e-08,2,cycles_per_t,5,1011005,1,10,False,,11,90.0,99.0
