n_qubits,qubit_cols,qubit_rows,round,code_distance,placement,n_aods,total_time,movement_time,return_movement_time,TMR_round,RUS_round,max_rus_per_qubit,avg_rus_per_qubit,initial_angle,largest_angle,tmr_total,rus_total,trial,fidelity_target,factory_physical_size
36,6,6,8,7,col_based,1,1937.0,638.5,451.0,0.0,81.0,40,20.0,,,0,363,0,1e-08,2
36,6,6,0,7,col_based,1,1655.5,490.0,338.5,0.0,82.0,40,20.0,,,0,375,1,1e-08,2
36,6,6,1,7,col_based,1,1762.0,548.0,381.0,0.0,80.0,40,20.0,,,0,374,1,1e-08,2
36,6,6,2,7,col_based,1,1507.5,404.5,246.5,0.0,83.0,40,20.0,,,0,369,1,1e-08,2
36,6,6,3,7,col_based,1,1922.0,656.0,445.5,0.0,82.0,40,20.0,,,0,347,1,1e-08,2
36,6,6,4,7,col_based,1,2541.5,711.5,364.0,0.0,122.0,39,39.0,,,0,714,1,1e-08,2
36,6,6,5,7,col_based,1,1696.0,519.5,344.0,0.0,82.0,40,20.0,,,0,366,1,1e-08,2
36,6,6,6,7,col_based,1,1533.5,457.0,304.5,0.0,79.0,40,20.0,,,0,330,1,1e-08,2
36,6,6,7,7,col_based,1,1460.0,388.5,223.0,0.0,82.0,40,20.0,,,0,361,1,1e-08,2
36,6,6,8,7,col_based,1,1858.0,621.0,417.0,0.0,81.0,40,20.0,,,0,352,1,1e-08,2
36,6,6,0,7,col_based,1,1639.5,475.0,324.0,0.0,79.0,40,20.0,,,0,377,2,1e-08,2
36,6,6,1,7,col_based,1,1687.5,516.0,356.0,0.0,81.0,40,20.0,,,0,373,2,1e-08,2
36,6,6,2,7,col_based,1,1383.5,356.5,217.0,0.0,81.0,40,20.0,,,0,362,2,1e-08,2
36,6,6,3,7,col_based,1,1988.5,694.0,470.5,0.0,82.0,40,20.0,,,0,352,2,1e-08,2
36,6,6,4,7,col_based,1,2711.0,774.5,412.5,0.0,126.0,39,39.0,,,0,720,2,1e-08,2
36,6,6,5,7,col_based,1,1827.5,554.5,382.0,0.0,87.0,40,20.0,,,0,364,2,1e-08,2
36,6,6,6,7,col_based,1,1710.5,521.5,343.0,0.0,81.0,40,20.0,,,0,355,2,1e-08,2
36,6,6,7,7,col_based,1,1430.0,370.5,217.5,0.0,83.0,40,20.0,,,0,379,2,1e-08,2
36,6,6,8,7,col_based,1,1919.0,618.0,444.0,0.0,83.0,40,20.0,,,0,354,2,1e-08,2
36,6,6,0,7,col_based,1,1681.0,524.5,355.0,0.0,81.0,40,20.0,,,0,363,3,1e-08,2
36,6,6,1,7,col_based,1,1695.0,508.5,349.5,0.0,83.0,40,20.0,,,0,371,3,1e-08,2
36,6,6,2,7,col_based,1,1463.5,400.0,243.5,0.0,82.0,40,20.0,,,0,343,3,1e-08,2
36,6,6,3,7,col_based,1,1981.5,652.0,468.5,0.0,85.0,40,20.0,,,0,379,3,1e-08,2
36,6,6,4,7,col_based,1,2591.5,714.0,375.0,0.0,123.0,39,39.0,,,0,675,3,1e-08,2
36,6,6,5,7,col_based,1,1778.5,558.0,397.5,0.0,78.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,6,7,col_based,1,1720.0,516.0,348.0,0.0,84.0,40,20.0,,,0,348,3,1e-08,2
36,6,6,7,7,col_based,1,1431.0,377.5,217.5,0.0,83.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,8,7,col_based,1,1924.5,644.0,449.5,0.0,80.0,40,20.0,,,0,355,3,1e-08,2
36,6,6,0,7,col_based,1,1615.0,482.0,322.0,0.0,80.0,40,20.0,,,0,368,4,1e-08,2
36,6,6,1,7,col_based,1,1742.0,533.5,368.0,0.0,81.0,40,20.0,,,0,373,4,1e-08,2
36,6,6,2,7,col_based,1,1496.0,396.5,234.5,0.0,83.0,40,20.0,,,0,370,4,1e-08,2
36,6,6,3,7,col_based,1,1914.5,641.0,439.0,0.0,81.0,40,20.0,,,0,364,4,1e-08,2
36,6,6,4,7,col_based,1,2647.0,730.0,374.5,0.0,124.0,39,39.0,,,0,676,4,1e-08,2
36,6,6,5,7,col_based,1,1688.0,502.0,336.0,0.0,82.0,40,20.0,,,0,374,4,1e-08,2
36,6,6,6,7,col_based,1,1656.0,485.0,333.0,0.0,82.0,40,20.0,,,0,380,4,1e-08,2
36,6,6,7,7,col_based,1,1528.0,401.0,253.5,0.0,84.0,40,20.0,,,0,345,4,1e-08,2
36,6,6,8,7,col_based,1,1863.0,622.0,417.5,0.0,81.0,40,20.0,,,0,354,4,1e-08,2
36,6,6,0,7,col_based,2,1297.0,472.5,321.5,0.0,80.0,40,20.0,,,0,371,0,1e-08,2
36,6,6,1,7,col_based,2,1295.5,453.5,299.5,0.0,82.0,40,20.0,,,0,358,0,1e-08,2
36,6,6,2,7,col_based,2,1211.5,344.0,222.0,0.0,83.0,40,20.0,,,0,359,0,1e-08,2
36,6,6,3,7,col_based,2,1447.5,586.0,412.5,0.0,80.0,40,20.0,,,0,370,0,1e-08,2
36,6,6,4,7,col_based,2,2220.5,642.0,384.0,0.0,125.0,39,39.0,,,0,711,0,1e-08,2
36,6,6,5,7,col_based,2,1317.5,424.5,300.5,0.0,82.0,40,20.0,,,0,353,0,1e-08,2
36,6,6,6,7,col_based,2,1356.0,480.5,340.5,0.0,84.0,40,20.0,,,0,390,0,1e-08,2
36,6,6,7,7,col_based,2,1208.0,309.5,210.5,0.0,83.0,40,20.0,,,0,369,0,1e-08,2
36,6,6,8,7,col_based,2,1458.5,582.5,435.0,0.0,81.0,40,20.0,,,0,363,0,1e-08,2
36,6,6,0,7,col_based,2,1299.0,424.0,299.0,0.0,82.0,40,20.0,,,0,375,1,1e-08,2
36,6,6,1,7,col_based,2,1356.5,491.5,344.5,0.0,80.0,40,20.0,,,0,374,1,1e-08,2
36,6,6,2,7,col_based,2,1232.5,335.5,215.5,0.0,83.0,40,20.0,,,0,369,1,1e-08,2
36,6,6,3,7,col_based,2,1439.0,613.0,410.0,0.0,82.0,40,20.0,,,0,347,1,1e-08,2
36,6,6,4,7,col_based,2,2088.5,580.5,326.0,0.0,122.0,39,39.0,,,0,714,1,1e-08,2
36,6,6,5,7,col_based,2,1318.0,464.0,302.0,0.0,82.0,40,20.0,,,0,366,1,1e-08,2
36,6,6,6,7,col_based,2,1208.5,385.5,268.0,0.0,79.0,40,20.0,,,0,330,1,1e-08,2
36,6,6,7,7,col_based,2,1201.0,319.0,187.5,0.0,82.0,40,20.0,,,0,361,1,1e-08,2
36,6,6,8,7,col_based,2,1407.0,571.0,395.0,0.0,81.0,40,20.0,,,0,352,1,1e-08,2
36,6,6,0,7,col_based,2,1288.5,398.0,279.0,0.0,79.0,40,20.0,,,0,377,2,1e-08,2
36,6,6,1,7,col_based,2,1301.0,468.5,323.0,0.0,81.0,40,20.0,,,0,373,2,1e-08,2
36,6,6,2,7,col_based,2,1144.0,311.5,194.5,0.0,81.0,40,20.0,,,0,362,2,1e-08,2
36,6,6,3,7,col_based,2,1476.5,648.0,453.5,0.0,82.0,40,20.0,,,0,352,2,1e-08,2
36,6,6,4,7,col_based,2,2205.5,651.5,380.5,0.0,126.0,39,39.0,,,0,720,2,1e-08,2
36,6,6,5,7,col_based,2,1423.0,510.5,343.5,0.0,87.0,40,20.0,,,0,364,2,1e-08,2
36,6,6,6,7,col_based,2,1335.5,455.5,311.0,0.0,81.0,40,20.0,,,0,355,2,1e-08,2
36,6,6,7,7,col_based,2,1182.0,318.5,195.0,0.0,83.0,40,20.0,,,0,379,2,1e-08,2
36,6,6,8,7,col_based,2,1450.5,566.5,413.0,0.0,83.0,40,20.0,,,0,354,2,1e-08,2
36,6,6,0,7,col_based,2,1301.5,457.5,321.0,0.0,81.0,40,20.0,,,0,363,3,1e-08,2
36,6,6,1,7,col_based,2,1324.0,460.0,320.0,0.0,83.0,40,20.0,,,0,371,3,1e-08,2
36,6,6,2,7,col_based,2,1190.5,337.0,217.0,0.0,82.0,40,20.0,,,0,343,3,1e-08,2
36,6,6,3,7,col_based,2,1491.5,610.0,454.5,0.0,85.0,40,20.0,,,0,379,3,1e-08,2
36,6,6,4,7,col_based,2,2134.0,583.5,341.0,0.0,123.0,39,39.0,,,0,675,3,1e-08,2
36,6,6,5,7,col_based,2,1355.5,504.0,361.5,0.0,78.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,6,7,col_based,2,1343.5,437.0,317.0,0.0,84.0,40,20.0,,,0,348,3,1e-08,2
36,6,6,7,7,col_based,2,1185.0,320.0,179.5,0.0,83.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,8,7,col_based,2,1454.5,603.5,434.0,0.0,80.0,40,20.0,,,0,355,3,1e-08,2
36,6,6,0,7,col_based,2,1262.5,410.5,291.0,0.0,80.0,40,20.0,,,0,368,4,1e-08,2
36,6,6,1,7,col_based,2,1350.0,491.0,333.0,0.0,81.0,40,20.0,,,0,373,4,1e-08,2
36,6,6,2,7,col_based,2,1227.5,343.5,215.5,0.0,83.0,40,20.0,,,0,370,4,1e-08,2
36,6,6,3,7,col_based,2,1435.5,604.5,405.5,0.0,81.0,40,20.0,,,0,364,4,1e-08,2
36,6,6,4,7,col_based,2,2179.5,606.5,341.0,0.0,124.0,39,39.0,,,0,676,4,1e-08,2
36,6,6,5,7,col_based,2,1325.5,446.5,300.5,0.0,82.0,40,20.0,,,0,374,4,1e-08,2
36,6,6,6,7,col_based,2,1307.0,431.0,308.0,0.0,82.0,40,20.0,,,0,380,4,1e-08,2
36,6,6,7,7,col_based,2,1249.5,344.0,229.0,0.0,84.0,40,20.0,,,0,345,4,1e-08,2
36,6,6,8,7,col_based,2,1410.0,591.0,409.5,0.0,81.0,40,20.0,,,0,354,4,1e-08,2
36,6,6,0,7,col_based,3,1195.0,438.0,300.0,0.0,80.0,40,20.0,,,0,371,0,1e-08,2
36,6,6,1,7,col_based,3,1186.0,411.0,271.0,0.0,82.0,40,20.0,,,0,358,0,1e-08,2
36,6,6,2,7,col_based,3,1147.0,321.5,205.0,0.0,83.0,40,20.0,,,0,359,0,1e-08,2
36,6,6,3,7,col_based,3,1337.5,543.5,391.0,0.0,80.0,40,20.0,,,0,370,0,1e-08,2
36,6,6,4,7,col_based,3,2079.0,602.0,368.0,0.0,125.0,39,39.0,,,0,711,0,1e-08,2
36,6,6,5,7,col_based,3,1216.5,390.5,271.0,0.0,82.0,40,20.0,,,0,353,0,1e-08,2
36,6,6,6,7,col_based,3,1249.5,444.0,317.0,0.0,84.0,40,20.0,,,0,390,0,1e-08,2
36,6,6,7,7,col_based,3,1142.5,297.0,197.0,0.0,83.0,40,20.0,,,0,369,0,1e-08,2
36,6,6,8,7,col_based,3,1335.0,559.5,421.0,0.0,81.0,40,20.0,,,0,363,0,1e-08,2
36,6,6,0,7,col_based,3,1199.5,404.5,284.0,0.0,82.0,40,20.0,,,0,375,1,1e-08,2
36,6,6,1,7,col_based,3,1235.0,459.0,313.0,0.0,80.0,40,20.0,,,0,374,1,1e-08,2
36,6,6,2,7,col_based,3,1160.5,316.0,205.5,0.0,83.0,40,20.0,,,0,369,1,1e-08,2
36,6,6,3,7,col_based,3,1312.0,587.5,397.0,0.0,82.0,40,20.0,,,0,347,1,1e-08,2
36,6,6,4,7,col_based,3,1957.0,534.5,307.0,0.0,122.0,39,39.0,,,0,714,1,1e-08,2
36,6,6,5,7,col_based,3,1217.5,414.0,273.5,0.0,82.0,40,20.0,,,0,366,1,1e-08,2
36,6,6,6,7,col_based,3,1126.0,351.5,247.5,0.0,79.0,40,20.0,,,0,330,1,1e-08,2
36,6,6,7,7,col_based,3,1128.0,295.0,178.0,0.0,82.0,40,20.0,,,0,361,1,1e-08,2
36,6,6,8,7,col_based,3,1295.5,540.5,382.0,0.0,81.0,40,20.0,,,0,352,1,1e-08,2
36,6,6,0,7,col_based,3,1189.0,370.0,258.5,0.0,79.0,40,20.0,,,0,377,2,1e-08,2
36,6,6,1,7,col_based,3,1199.5,425.5,301.0,0.0,81.0,40,20.0,,,0,373,2,1e-08,2
36,6,6,2,7,col_based,3,1081.5,284.0,181.5,0.0,81.0,40,20.0,,,0,362,2,1e-08,2
36,6,6,3,7,col_based,3,1343.5,620.0,433.0,0.0,82.0,40,20.0,,,0,352,2,1e-08,2
36,6,6,4,7,col_based,3,2058.0,588.0,349.0,0.0,126.0,39,39.0,,,0,720,2,1e-08,2
36,6,6,5,7,col_based,3,1308.5,465.5,321.0,0.0,87.0,40,20.0,,,0,364,2,1e-08,2
36,6,6,6,7,col_based,3,1236.5,427.0,287.5,0.0,81.0,40,20.0,,,0,355,2,1e-08,2
36,6,6,7,7,col_based,3,1117.0,283.5,185.0,0.0,83.0,40,20.0,,,0,379,2,1e-08,2
36,6,6,8,7,col_based,3,1337.5,534.5,395.5,0.0,83.0,40,20.0,,,0,354,2,1e-08,2
36,6,6,0,7,col_based,3,1189.0,434.5,301.5,0.0,81.0,40,20.0,,,0,363,3,1e-08,2
36,6,6,1,7,col_based,3,1218.5,435.5,297.0,0.0,83.0,40,20.0,,,0,371,3,1e-08,2
36,6,6,2,7,col_based,3,1116.0,307.5,199.5,0.0,82.0,40,20.0,,,0,343,3,1e-08,2
36,6,6,3,7,col_based,3,1384.5,589.0,439.0,0.0,85.0,40,20.0,,,0,379,3,1e-08,2
36,6,6,4,7,col_based,3,1993.0,521.0,318.0,0.0,123.0,39,39.0,,,0,675,3,1e-08,2
36,6,6,5,7,col_based,3,1238.5,451.0,343.0,0.0,78.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,6,7,col_based,3,1240.5,412.5,297.0,0.0,84.0,40,20.0,,,0,348,3,1e-08,2
36,6,6,7,7,col_based,3,1121.5,291.5,169.0,0.0,83.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,8,7,col_based,3,1344.5,578.5,420.5,0.0,80.0,40,20.0,,,0,355,3,1e-08,2
36,6,6,0,7,col_based,3,1166.5,397.5,271.0,0.0,80.0,40,20.0,,,0,368,4,1e-08,2
36,6,6,1,7,col_based,3,1246.0,464.0,307.0,0.0,81.0,40,20.0,,,0,373,4,1e-08,2
36,6,6,2,7,col_based,3,1155.5,296.5,197.5,0.0,83.0,40,20.0,,,0,370,4,1e-08,2
36,6,6,3,7,col_based,3,1318.5,558.5,388.5,0.0,81.0,40,20.0,,,0,364,4,1e-08,2
36,6,6,4,7,col_based,3,2043.0,535.0,322.0,0.0,124.0,39,39.0,,,0,676,4,1e-08,2
36,6,6,5,7,col_based,3,1228.5,403.5,275.0,0.0,82.0,40,20.0,,,0,374,4,1e-08,2
36,6,6,6,7,col_based,3,1214.5,398.0,283.0,0.0,82.0,40,20.0,,,0,380,4,1e-08,2
36,6,6,7,7,col_based,3,1180.0,324.5,217.5,0.0,84.0,40,20.0,,,0,345,4,1e-08,2
36,6,6,8,7,col_based,3,1306.5,540.0,393.0,0.0,81.0,40,20.0,,,0,354,4,1e-08,2
36,6,6,0,7,col_based,4,1164.5,406.0,283.5,0.0,80.0,40,20.0,,,0,371,0,1e-08,2
36,6,6,1,7,col_based,4,1153.0,389.0,262.0,0.0,82.0,40,20.0,,,0,358,0,1e-08,2
36,6,6,2,7,col_based,4,1129.0,301.5,198.5,0.0,83.0,40,20.0,,,0,359,0,1e-08,2
36,6,6,3,7,col_based,4,1307.0,519.0,374.5,0.0,80.0,40,20.0,,,0,370,0,1e-08,2
36,6,6,4,7,col_based,4,2032.5,566.0,360.5,0.0,125.0,39,39.0,,,0,711,0,1e-08,2
36,6,6,5,7,col_based,4,1188.0,370.5,261.0,0.0,82.0,40,20.0,,,0,353,0,1e-08,2
36,6,6,6,7,col_based,4,1216.5,418.5,309.0,0.0,84.0,40,20.0,,,0,390,0,1e-08,2
36,6,6,7,7,col_based,4,1124.0,277.5,193.5,0.0,83.0,40,20.0,,,0,369,0,1e-08,2
36,6,6,8,7,col_based,4,1304.0,527.5,403.0,0.0,81.0,40,20.0,,,0,363,0,1e-08,2
36,6,6,0,7,col_based,4,1168.5,366.5,273.0,0.0,82.0,40,20.0,,,0,375,1,1e-08,2
36,6,6,1,7,col_based,4,1205.0,432.5,303.5,0.0,80.0,40,20.0,,,0,374,1,1e-08,2
36,6,6,2,7,col_based,4,1140.0,295.0,197.5,0.0,83.0,40,20.0,,,0,369,1,1e-08,2
36,6,6,3,7,col_based,4,1275.5,547.0,388.5,0.0,82.0,40,20.0,,,0,347,1,1e-08,2
36,6,6,4,7,col_based,4,1914.5,490.5,299.5,0.0,122.0,39,39.0,,,0,714,1,1e-08,2
36,6,6,5,7,col_based,4,1189.0,399.5,267.5,0.0,82.0,40,20.0,,,0,366,1,1e-08,2
36,6,6,6,7,col_based,4,1097.0,332.0,232.0,0.0,79.0,40,20.0,,,0,330,1,1e-08,2
36,6,6,7,7,col_based,4,1105.5,266.5,169.0,0.0,82.0,40,20.0,,,0,361,1,1e-08,2
36,6,6,8,7,col_based,4,1267.0,506.5,368.0,0.0,81.0,40,20.0,,,0,352,1,1e-08,2
36,6,6,0,7,col_based,4,1158.0,347.5,249.5,0.0,79.0,40,20.0,,,0,377,2,1e-08,2
36,6,6,1,7,col_based,4,1175.5,400.0,284.5,0.0,81.0,40,20.0,,,0,373,2,1e-08,2
36,6,6,2,7,col_based,4,1064.5,266.5,177.5,0.0,81.0,40,20.0,,,0,362,2,1e-08,2
36,6,6,3,7,col_based,4,1313.0,574.5,417.5,0.0,82.0,40,20.0,,,0,352,2,1e-08,2
36,6,6,4,7,col_based,4,2007.5,555.5,345.5,0.0,126.0,39,39.0,,,0,720,2,1e-08,2
36,6,6,5,7,col_based,4,1278.0,447.0,312.0,0.0,87.0,40,20.0,,,0,364,2,1e-08,2
36,6,6,6,7,col_based,4,1207.0,394.5,272.0,0.0,81.0,40,20.0,,,0,355,2,1e-08,2
36,6,6,7,7,col_based,4,1100.5,258.0,176.5,0.0,83.0,40,20.0,,,0,379,2,1e-08,2
36,6,6,8,7,col_based,4,1311.5,515.0,386.5,0.0,83.0,40,20.0,,,0,354,2,1e-08,2
36,6,6,0,7,col_based,4,1162.0,415.5,288.5,0.0,81.0,40,20.0,,,0,363,3,1e-08,2
36,6,6,1,7,col_based,4,1190.0,402.0,288.0,0.0,83.0,40,20.0,,,0,371,3,1e-08,2
36,6,6,2,7,col_based,4,1097.5,295.5,190.5,0.0,82.0,40,20.0,,,0,343,3,1e-08,2
36,6,6,3,7,col_based,4,1360.5,562.0,434.5,0.0,85.0,40,20.0,,,0,379,3,1e-08,2
36,6,6,4,7,col_based,4,1945.5,485.0,313.0,0.0,123.0,39,39.0,,,0,675,3,1e-08,2
36,6,6,5,7,col_based,4,1202.5,436.0,329.0,0.0,78.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,6,7,col_based,4,1209.0,375.5,283.5,0.0,84.0,40,20.0,,,0,348,3,1e-08,2
36,6,6,7,7,col_based,4,1104.0,271.0,164.0,0.0,83.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,8,7,col_based,4,1326.5,552.0,410.0,0.0,80.0,40,20.0,,,0,355,3,1e-08,2
36,6,6,0,7,col_based,4,1139.0,359.0,258.5,0.0,80.0,40,20.0,,,0,368,4,1e-08,2
36,6,6,1,7,col_based,4,1214.5,435.0,294.5,0.0,81.0,40,20.0,,,0,373,4,1e-08,2
36,6,6,2,7,col_based,4,1134.5,284.5,189.0,0.0,83.0,40,20.0,,,0,370,4,1e-08,2
36,6,6,3,7,col_based,4,1296.5,537.5,375.0,0.0,81.0,40,20.0,,,0,364,4,1e-08,2
36,6,6,4,7,col_based,4,2004.0,503.0,309.0,0.0,124.0,39,39.0,,,0,676,4,1e-08,2
36,6,6,5,7,col_based,4,1201.5,372.5,266.0,0.0,82.0,40,20.0,,,0,374,4,1e-08,2
36,6,6,6,7,col_based,4,1188.0,364.0,273.0,0.0,82.0,40,20.0,,,0,380,4,1e-08,2
36,6,6,7,7,col_based,4,1159.0,302.5,211.0,0.0,84.0,40,20.0,,,0,345,4,1e-08,2
36,6,6,8,7,col_based,4,1280.0,523.0,387.0,0.0,81.0,40,20.0,,,0,354,4,1e-08,2
36,6,6,0,7,col_based,5,1158.0,395.0,279.5,0.0,80.0,40,20.0,,,0,371,0,1e-08,2
36,6,6,1,7,col_based,5,1147.0,368.0,258.0,0.0,82.0,40,20.0,,,0,358,0,1e-08,2
36,6,6,2,7,col_based,5,1125.5,286.0,198.5,0.0,83.0,40,20.0,,,0,359,0,1e-08,2
36,6,6,3,7,col_based,5,1301.5,498.5,375.0,0.0,80.0,40,20.0,,,0,370,0,1e-08,2
36,6,6,4,7,col_based,5,2014.0,541.5,357.0,0.0,125.0,39,39.0,,,0,711,0,1e-08,2
36,6,6,5,7,col_based,5,1179.0,354.0,257.5,0.0,82.0,40,20.0,,,0,353,0,1e-08,2
36,6,6,6,7,col_based,5,1214.0,410.0,301.5,0.0,84.0,40,20.0,,,0,390,0,1e-08,2
36,6,6,7,7,col_based,5,1121.5,264.5,193.0,0.0,83.0,40,20.0,,,0,369,0,1e-08,2
36,6,6,8,7,col_based,5,1298.5,503.5,403.0,0.0,81.0,40,20.0,,,0,363,0,1e-08,2
36,6,6,0,7,col_based,5,1164.0,359.0,269.0,0.0,82.0,40,20.0,,,0,375,1,1e-08,2
36,6,6,1,7,col_based,5,1198.0,419.5,293.5,0.0,80.0,40,20.0,,,0,374,1,1e-08,2
36,6,6,2,7,col_based,5,1135.5,287.5,198.5,0.0,83.0,40,20.0,,,0,369,1,1e-08,2
36,6,6,3,7,col_based,5,1270.5,543.5,387.0,0.0,82.0,40,20.0,,,0,347,1,1e-08,2
36,6,6,4,7,col_based,5,1899.0,465.5,298.0,0.0,122.0,39,39.0,,,0,714,1,1e-08,2
36,6,6,5,7,col_based,5,1178.5,379.0,263.0,0.0,82.0,40,20.0,,,0,366,1,1e-08,2
36,6,6,6,7,col_based,5,1091.5,310.5,231.0,0.0,79.0,40,20.0,,,0,330,1,1e-08,2
36,6,6,7,7,col_based,5,1096.0,255.5,167.5,0.0,82.0,40,20.0,,,0,361,1,1e-08,2
36,6,6,8,7,col_based,5,1261.0,485.5,366.5,0.0,81.0,40,20.0,,,0,352,1,1e-08,2
36,6,6,0,7,col_based,5,1149.5,341.0,245.0,0.0,79.0,40,20.0,,,0,377,2,1e-08,2
36,6,6,1,7,col_based,5,1168.0,388.0,282.0,0.0,81.0,40,20.0,,,0,373,2,1e-08,2
36,6,6,2,7,col_based,5,1061.5,247.5,176.5,0.0,81.0,40,20.0,,,0,362,2,1e-08,2
36,6,6,3,7,col_based,5,1306.5,556.0,414.5,0.0,82.0,40,20.0,,,0,352,2,1e-08,2
36,6,6,4,7,col_based,5,1988.0,528.0,340.0,0.0,126.0,39,39.0,,,0,720,2,1e-08,2
36,6,6,5,7,col_based,5,1269.5,426.0,308.0,0.0,87.0,40,20.0,,,0,364,2,1e-08,2
36,6,6,6,7,col_based,5,1200.5,378.5,267.0,0.0,81.0,40,20.0,,,0,355,2,1e-08,2
36,6,6,7,7,col_based,5,1096.0,250.5,176.0,0.0,83.0,40,20.0,,,0,379,2,1e-08,2
36,6,6,8,7,col_based,5,1307.0,498.5,383.5,0.0,83.0,40,20.0,,,0,354,2,1e-08,2
36,6,6,0,7,col_based,5,1155.0,387.0,285.5,0.0,81.0,40,20.0,,,0,363,3,1e-08,2
36,6,6,1,7,col_based,5,1184.0,387.0,282.0,0.0,83.0,40,20.0,,,0,371,3,1e-08,2
36,6,6,2,7,col_based,5,1090.5,281.5,189.0,0.0,82.0,40,20.0,,,0,343,3,1e-08,2
36,6,6,3,7,col_based,5,1354.0,543.5,429.5,0.0,85.0,40,20.0,,,0,379,3,1e-08,2
36,6,6,4,7,col_based,5,1925.0,472.5,308.5,0.0,123.0,39,39.0,,,0,675,3,1e-08,2
36,6,6,5,7,col_based,5,1195.0,418.5,318.5,0.0,78.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,6,7,col_based,5,1203.0,369.0,278.5,0.0,84.0,40,20.0,,,0,348,3,1e-08,2
36,6,6,7,7,col_based,5,1098.0,265.5,163.5,0.0,83.0,40,20.0,,,0,361,3,1e-08,2
36,6,6,8,7,col_based,5,1323.0,526.5,407.5,0.0,80.0,40,20.0,,,0,355,3,1e-08,2
36,6,6,0,7,col_based,5,1133.0,345.5,256.5,0.0,80.0,40,20.0,,,0,368,4,1e-08,2
36,6,6,1,7,col_based,5,1206.5,414.0,287.0,0.0,81.0,40,20.0,,,0,373,4,1e-08,2
36,6,6,2,7,col_based,5,1127.5,272.0,188.0,0.0,83.0,40,20.0,,,0,370,4,1e-08,2
36,6,6,3,7,col_based,5,1292.5,515.0,373.0,0.0,81.0,40,20.0,,,0,364,4,1e-08,2
36,6,6,4,7,col_based,5,1984.0,474.0,306.0,0.0,124.0,39,39.0,,,0,676,4,1e-08,2
36,6,6,5,7,col_based,5,1194.0,361.0,263.5,0.0,82.0,40,20.0,,,0,374,4,1e-08,2
36,6,6,6,7,col_based,5,1180.5,360.0,271.0,0.0,82.0,40,20.0,,,0,380,4,1e-08,2
36,6,6,7,7,col_based,5,1154.5,280.5,208.5,0.0,84.0,40,20.0,,,0,345,4,1e-08,2
36,6,6,8,7,col_based,5,1274.5,506.0,387.0,0.0,81.0,40,20.0,,,0,354,4,1e-08,2
64,8,8,0,7,col_based,1,2377.0,954.0,606.5,0.0,83.0,40,20.0,,,0,630,0,1e-08,2
64,8,8,1,7,col_based,1,2148.5,817.0,508.0,0.0,82.0,40,20.0,,,0,641,0,1e-08,2
64,8,8,2,7,col_based,1,1782.0,614.0,330.0,0.0,84.0,40,20.0,,,0,634,0,1e-08,2
64,8,8,3,7,col_based,1,2446.5,1006.0,603.0,0.0,82.0,40,20.0,,,0,622,0,1e-08,2
64,8,8,4,7,col_based,1,3154.0,1117.0,530.0,0.0,125.0,39,39.0,,,0,1293,0,1e-08,2
64,8,8,5,7,col_based,1,2243.5,851.5,558.0,0.0,83.0,40,20.0,,,0,627,0,1e-08,2
64,8,8,6,7,col_based,1,2203.5,821.0,528.5,0.0,85.0,40,20.0,,,0,662,0,1e-08,2
64,8,8,7,7,col_based,1,1812.5,630.5,344.5,0.0,83.0,40,20.0,,,0,643,0,1e-08,2
64,8,8,8,7,col_based,1,2538.0,1045.5,645.5,0.0,85.0,40,20.0,,,0,645,0,1e-08,2
64,8,8,0,7,col_based,1,2428.5,962.5,625.5,0.0,84.0,40,20.0,,,0,654,1,1e-08,2
64,8,8,1,7,col_based,1,2167.0,807.5,512.0,0.0,83.0,40,20.0,,,0,623,1,1e-08,2
64,8,8,2,7,col_based,1,1872.5,658.5,360.0,0.0,85.0,40,20.0,,,0,648,1,1e-08,2
64,8,8,3,7,col_based,1,2614.0,1107.0,686.0,0.0,83.0,40,20.0,,,0,635,1,1e-08,2
64,8,8,4,7,col_based,1,3411.0,1299.5,677.0,0.0,121.0,39,39.0,,,0,1249,1,1e-08,2
64,8,8,5,7,col_based,1,2310.5,910.0,551.5,0.0,84.0,40,20.0,,,0,635,1,1e-08,2
64,8,8,6,7,col_based,1,2257.0,836.0,548.0,0.0,86.0,40,20.0,,,0,663,1,1e-08,2
64,8,8,7,7,col_based,1,1825.5,646.0,350.5,0.0,80.0,40,20.0,,,0,643,1,1e-08,2
64,8,8,8,7,col_based,1,2620.0,1129.0,681.0,0.0,81.0,40,20.0,,,0,638,1,1e-08,2
64,8,8,0,7,col_based,1,2303.0,908.0,571.5,0.0,82.0,40,20.0,,,0,654,2,1e-08,2
64,8,8,1,7,col_based,1,2071.0,767.5,471.0,0.0,81.0,40,20.0,,,0,621,2,1e-08,2
64,8,8,2,7,col_based,1,1930.5,712.5,370.5,0.0,83.0,40,20.0,,,0,628,2,1e-08,2
64,8,8,3,7,col_based,1,2611.0,1094.0,685.5,0.0,82.0,40,20.0,,,0,643,2,1e-08,2
