trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,consider_skip_rus,trivial_return,decompose_move,parallel_execution,prepare_lookahead_angles,logical_se_interval,total_depth,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,fidelity_idle,n_cnot,n_cnot_teleportation,n_h,n_s,n_se_q,n_rz_seen
1,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1754.0,0.9986293388237325,0.9986323211526806,0.9986339201579674,0.9999983997783961,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999979181159555,400,802,400,1,15651,47
2,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1682.0,0.9987641371325048,0.9987670412136378,0.9987686005779692,0.9999984396841406,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999979968632637,400,782,400,1,15059,46
3,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1640.0,0.999642076438163,0.9996449378615282,0.9996464657124521,0.9999984716087374,1.0,0.9999992018841668,0.999999893584507,0.9999980420897611,400,766,400,0,14719,40
4,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1589.0,0.9987343795885272,0.9987371847416927,0.998738758978643,0.9999984257171298,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999980958294841,400,789,400,2,14315,47
5,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1961.0,0.9979507482290002,0.9979540139378671,0.9979557382724232,0.9999982740753113,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999976321249393,400,865,400,2,17801,55
6,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1818.0,0.9990998252134722,0.9991028985221152,0.9991046149274352,0.999998282056459,1.0,0.9999992018841668,0.999999893584507,0.9999978284610886,400,861,400,0,16325,46
7,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1643.5,0.9996770359552939,0.9996798976117057,0.9996815072969092,0.9999983898019602,1.0,0.9999992018841668,0.999999893584507,0.9999980419567419,400,807,400,0,14720,39
8,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1818.5,0.9993233670819086,0.9993264345646248,0.999328099511273,0.9999983339339211,1.0,0.9999992018841668,0.999999893584507,0.9999978349790238,400,835,400,0,16276,46
9,13,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1804.0,0.9988133728981737,0.9988164163617653,0.9988180894003102,0.9999983259527729,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999978574592494,400,839,400,1,16107,48
0,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,488.0,0.9992020563957635,0.9992034672706224,0.9992050751652426,0.9999983917972474,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999994925312196,400,806,400,1,3815,27
1,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,500.0,0.9995172269506316,0.9995186344148068,0.9995202278856793,0.9999984057642577,1.0,0.9999992018841668,0.999999893584507,0.9999994963887795,400,799,400,0,3786,21
2,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,550.0,0.9992003718286425,0.9992018665693522,0.9992034934281396,0.9999983718443759,1.0,0.9999992018841668,0.999999893584507,0.9999994085960412,400,816,400,0,4446,28
3,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,466.0,0.9996009722122038,0.9996023490790474,0.9996039127658795,0.9999984356935662,1.0,0.9999992018841668,0.999999893584507,0.9999995271162397,400,784,400,0,3555,22
4,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,530.5,0.9991661191296056,0.9991675771362888,0.9991691431068703,0.9999984336982789,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999994453093671,400,785,400,1,4170,28
5,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,595.0,0.9993588355331158,0.9993603753097321,0.999362080193278,0.9999982940281809,1.0,0.9999992018841668,0.999999893584507,0.9999993637685399,400,855,400,0,4783,26
6,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,573.0,0.9987768582017427,0.9987783669231585,0.998779983128141,0.9999983818208116,1.0,0.9999992018841668,0.999999893584507,0.9999993939639189,400,811,400,0,4556,27
7,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,469.0,0.9995920267994192,0.9995934170834353,0.9995949747728483,0.9999984416794279,1.0,0.9999992018841668,0.999999893584507,0.9999995136812895,400,781,400,0,3656,24
8,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,522.5,0.9990513911950369,0.9990528309608063,0.9990543429296527,0.9999984875710362,0.9999999990289586,0.9999992018841668,0.999999893584507,0.999999463399992,400,758,400,1,4034,23
9,13,"(10, 10)",1,col_based,2,2,False,False,True,True,10,577.5,0.9988321780529172,0.9988337087804958,0.9988353200660424,0.999998387806673,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999993720157359,400,808,400,1,4721,30
0,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,423.5,0.9993831250087736,0.9993844777797386,0.9993861388349597,0.9999983379244952,1.0,0.9999992018841668,0.999999893584507,0.9999995509266966,400,833,400,0,3376,41
1,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,475.5,0.9988169650904348,0.9988183920293184,0.9988200122317958,0.9999983798255244,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999994759038066,400,812,400,2,3940,47
2,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,389.0,0.999657537124829,0.9996588474496132,0.9996603454026058,0.9999985015380478,1.0,0.9999992018841668,0.999999893584507,0.9999995937589164,400,751,400,0,3054,37
3,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,466.0,0.9986884785556346,0.9986898972074072,0.9986915261950778,0.9999983698490887,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999994840179841,400,817,400,1,3879,47
4,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,480.0,0.9990926461814577,0.9990940837474002,0.9990956645805218,0.999998417735981,1.0,0.9999992018841668,0.999999893584507,0.9999994656613203,400,793,400,0,4017,46
5,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,570.0,0.9978836048554866,0.9978851682430412,0.9978869203336791,0.9999982461412945,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999993378297789,400,879,400,2,4978,56
6,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,425.0,0.9994900163721848,0.9994913832477689,0.999493014566493,0.9999983678538016,1.0,0.9999992018841668,0.999999893584507,0.9999995369596687,400,818,400,0,3481,41
7,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,427.0,0.9995937686640192,0.9995951513714234,0.9995967629146543,0.999998387806673,1.0,0.9999992018841668,0.999999893584507,0.9999995212633901,400,808,400,0,3599,39
8,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,488.0,0.999408763416306,0.9994102163264836,0.999411883406835,0.9999983319386341,1.0,0.9999992018841668,0.999999893584507,0.9999994507631584,400,836,400,0,4129,45
9,13,"(10, 10)",1,col_based,2,2,False,True,False,False,10,461.0,0.9992988666925717,0.9993002645444234,0.9993018835878287,0.9999983798255244,1.0,0.9999992018841668,0.999999893584507,0.999999505700131,400,812,400,0,3716,45
0,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,527.0,0.9994020456238369,0.9994034958654479,0.9994051709110031,0.9999983239574859,1.0,0.9999992018841668,0.999999893584507,0.9999994534235445,400,840,400,0,4109,23
1,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,477.5,0.9995281197904761,0.9995295256745084,0.9995310712982294,0.9999984536511516,1.0,0.9999992018841668,0.999999893584507,0.9999994979850112,400,775,400,0,3774,20
2,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,555.5,0.9987894807342477,0.9987909838946716,0.9987925472821467,0.9999984356935662,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999993995507291,400,784,400,1,4514,26
3,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,445.0,0.9997080077259743,0.9997093834104434,0.9997109033810112,0.9999984795898867,1.0,0.9999992018841668,0.999999893584507,0.9999995284464328,400,762,400,0,3545,22
4,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,580.0,0.9992930716337596,0.9992946131700068,0.9992962152296383,0.999998397783109,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999993619062698,400,803,400,1,4797,23
5,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,625.0,0.9985949898401411,0.9985965607181939,0.9985983270356724,0.9999982321742865,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999993314448533,400,886,400,1,5026,27
6,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,497.0,0.9990980991352943,0.9990995232862241,0.999101124062921,0.999998397783109,1.0,0.9999992018841668,0.999999893584507,0.9999994790962698,400,803,400,0,3916,26
7,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,556.5,0.9991486113326955,0.9991501220776398,0.9991517139376357,0.9999984077595448,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999993925007067,400,798,400,1,4567,25
8,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,552.5,0.999235896821276,0.9992374074323628,0.9992390193691427,0.999998387806673,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999993927667452,400,808,400,1,4565,25
9,13,"(10, 10)",1,col_based,2,2,False,True,False,True,10,486.0,0.9994912362321466,0.9994926592150937,0.9994941968046815,0.9999984616323008,1.0,0.9999992018841668,0.999999893584507,0.9999994808255208,400,771,400,0,3903,24
0,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1600.0,0.9991113282533528,0.9991141529385706,0.9991156839121375,0.9999984696134501,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999980773398266,400,767,400,2,14454,46
1,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1596.5,0.9990672089261851,0.9990700231208067,0.9990716098961719,0.9999984117501193,1.0,0.9999992018841668,0.999999893584507,0.9999980877153178,400,796,400,0,14376,43
2,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1531.0,0.9988538566493189,0.9988565897253917,0.9988581661967103,0.9999984217265554,1.0,0.9999992018841668,0.999999893584507,0.9999981683249072,400,791,400,0,13770,46
3,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1510.0,0.9990466077338247,0.9990493190112956,0.9990508828031375,0.9999984356935662,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999981906721211,400,784,400,1,13602,48
4,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1424.5,0.9993906504125062,0.9993932512210555,0.9993948015926677,0.999998449660577,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999983021421606,400,777,400,1,12764,42
5,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1812.5,0.997947797867973,0.9979508944477443,0.9979526207681158,0.9999982720800243,0.9999999980579173,0.9999992018841668,0.999999893584507,0.999997801591234,400,866,400,2,16527,55
6,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1694.0,0.9986397135125796,0.9986426492460843,0.9986443658304456,0.999998282056459,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999979648056595,400,861,400,1,15300,51
7,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1500.5,0.9996760143917973,0.9996786815004537,0.9996802911836989,0.9999983898019602,1.0,0.9999992018841668,0.999999893584507,0.999998236563723,400,807,400,0,13257,39
8,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1689.0,0.9993235257995866,0.9993264345646248,0.999328099511273,0.9999983339339211,1.0,0.9999992018841668,0.999999893584507,0.9999979938038243,400,835,400,0,15082,46
9,13,"(10, 10)",1,seperate_region_row,3,0,True,False,False,False,10,1539.5,0.9991832515767216,0.9991860108071969,0.9991876635578723,0.9999983459056435,1.0,0.9999992018841668,0.999999893584507,0.9999981430512728,400,829,400,0,13960,45
0,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1369.5,0.9994165300077066,0.9994190422112239,0.9994207033238939,0.9999983379244952,1.0,0.9999992018841668,0.999999893584507,0.9999983908659358,400,833,400,0,12097,42
1,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1387.0,0.9986297693487006,0.9986323211526806,0.9986339201579674,0.9999983997783961,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999983492309399,400,802,400,1,12410,47
2,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1313.0,0.998764590300943,0.9987670412136378,0.9987686005779692,0.9999984396841406,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999984505915401,400,782,400,1,11648,46
3,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1282.0,0.999642516574794,0.9996449378615282,0.9996464657124521,0.9999984716087374,1.0,0.9999992018841668,0.999999893584507,0.9999984823831216,400,766,400,0,11409,40
4,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1245.0,0.9987348140114612,0.9987371847416927,0.998738758978643,0.9999984257171298,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999985308021011,400,789,400,2,11045,47
5,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1547.5,0.9979512647468669,0.9979540139378671,0.9979557382724232,0.9999982740753113,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999981497022291,400,865,400,2,13910,55
6,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1402.5,0.9991003358139912,0.9991028985221152,0.9991046149274352,0.999998282056459,1.0,0.9999992018841668,0.999999893584507,0.9999983395205416,400,861,400,0,12483,46
7,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1272.0,0.9996775013728472,0.9996798976117057,0.9996815072969092,0.9999983898019602,1.0,0.9999992018841668,0.999999893584507,0.9999985075237453,400,807,400,0,11220,39
8,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1407.0,0.9993238593194796,0.9993264345646248,0.999328099511273,0.9999983339339211,1.0,0.9999992018841668,0.999999893584507,0.999998327548818,400,835,400,0,12573,46
9,13,"(10, 10)",1,seperate_region_row,3,0,False,True,False,False,10,1414.5,0.9988138170543638,0.9988164163617653,0.9988180894003102,0.9999983259527729,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999983021421606,400,839,400,1,12764,48
0,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,430.0,0.9996944079140453,0.9996957302552596,0.9996973080509736,0.9999984217265554,1.0,0.9999992018841668,0.999999893584507,0.9999995817871777,400,791,400,0,3144,21
1,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,442.5,0.9995173072555487,0.9995186344148068,0.9995202278856793,0.9999984057642577,1.0,0.9999992018841668,0.999999893584507,0.9999995767324438,400,799,400,0,3182,21
2,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,448.0,0.9992837750725939,0.999285110960619,0.9992867598874811,0.9999983498962177,1.0,0.9999992018841668,0.999999893584507,0.9999995676871302,400,827,400,0,3250,24
3,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,411.5,0.9996010369667915,0.9996023490790474,0.9996039127658795,0.9999984356935662,1.0,0.9999992018841668,0.999999893584507,0.999999591896646,400,784,400,0,3068,22
4,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,451.5,0.9996827225560175,0.9996840982056919,0.999685638084447,0.9999984596370135,1.0,0.9999992018841668,0.999999893584507,0.9999995284464328,400,772,400,0,3545,23
5,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,505.0,0.9993589323091351,0.9993603753097321,0.999362080193278,0.9999982940281809,1.0,0.9999992018841668,0.999999893584507,0.9999994606065867,400,855,400,0,4055,26
6,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,524.0,0.9987769214415204,0.9987783669231585,0.998779983128141,0.9999983818208116,1.0,0.9999992018841668,0.999999893584507,0.9999994572811042,400,811,400,0,4080,27
7,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,414.0,0.999592102722497,0.9995934170834353,0.9995949747728483,0.9999984416794279,1.0,0.9999992018841668,0.999999893584507,0.9999995896353175,400,781,400,0,3085,24
8,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,463.5,0.9990514677415174,0.9990528309608063,0.9990543429296527,0.9999984875710362,0.9999999990289586,0.9999992018841668,0.999999893584507,0.999999540019113,400,758,400,1,3458,23
9,13,"(10, 10)",1,col_based,3,2,False,False,True,True,10,510.0,0.9988322462121672,0.9988337087804958,0.9988353200660424,0.999998387806673,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999994402546338,400,808,400,1,4208,30
0,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,393.5,0.9993831605030378,0.9993844777797386,0.9993861388349597,0.9999983379244952,1.0,0.9999992018841668,0.999999893584507,0.9999995864428539,400,833,400,0,3109,41
1,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,446.5,0.9988170022917974,0.9988183920293184,0.9988200122317958,0.9999983798255244,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999995131492122,400,812,400,2,3660,47
2,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,469.0,0.9989968787079674,0.9989982979307133,0.9989999214415392,0.9999983758349502,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999994838849647,400,814,400,1,3880,48
3,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,436.5,0.998688523722907,0.9986898972074072,0.9986915261950778,0.9999983698490887,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999995292445487,400,817,400,1,3539,47
4,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,411.0,0.9993442821095826,0.9993456216676692,0.9993471938992591,0.9999984277124171,0.9999999990289586,0.9999992018841668,0.999999893584507,0.9999995640956086,400,788,400,1,3277,43
5,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,535.0,0.9978836675077546,0.9978851682430412,0.9978869203336791,0.9999982461412945,0.9999999980579173,0.9999992018841668,0.999999893584507,0.9999994006148836,400,879,400,2,4506,56
6,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,423.5,0.9995304831818976,0.9995318261805453,0.9995334735201542,0.9999983518915048,1.0,0.9999992018841668,0.999999893584507,0.9999995609031451,400,826,400,0,3301,43
7,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,394.0,0.9995938342159323,0.9995951513714234,0.9995967629146543,0.999998387806673,1.0,0.9999992018841668,0.999999893584507,0.9999995868419119,400,808,400,0,3106,39
8,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,447.0,0.9994088391925234,0.9994102163264836,0.999411883406835,0.9999983319386341,1.0,0.9999992018841668,0.999999893584507,0.9999995265841625,400,836,400,0,3559,45
9,13,"(10, 10)",1,col_based,3,2,False,True,False,False,10,429.0,0.9992989049752918,0.9993002645444234,0.9993018835878287,0.9999983798255244,1.0,0.9999992018841668,0.999999893584507,0.9999995440096923,400,812,400,0,3428,45
